Name,SiteNumber,EventDateTime,MeterNumber,MeterReading,BatteryVoltage,PowerStatus,PSiteName,ReadingDate,ReadingTime
Rietvlei1,0003,2016-01-24 22:00:05.200,      87903951,0000008.218,13.2,ON,Rietvlei1,2016/01/24,22:00:00
Rietvlei1,0003,2016-01-24 22:00:04.210,      87903951,0000008.218,13.2,ON,Rietvlei1,2016/01/24,22:00:00
Rietvlei1,0003,2016-01-24 22:00:02.857,      87903951,0000008.218,13.2,ON,Rietvlei1,2016/01/24,22:00:00
Rietvlei1,0003,2016-01-24 22:00:01.780,      87903951,0000008.218,13.2,ON,Rietvlei1,2016/01/24,22:00:00
Rietvlei1,0003,2016-01-24 21:00:06.247,      87903951,0000008.218,13.3,ON,Rietvlei1,2016/01/24,21:00:00
Rietvlei1,0003,2016-01-24 21:00:05.103,      87903951,0000008.218,13.3,ON,Rietvlei1,2016/01/24,21:00:00
Rietvlei1,0003,2016-01-24 21:00:03.357,      87903951,0000008.218,13.3,ON,Rietvlei1,2016/01/24,21:00:00
Rietvlei1,0003,2016-01-24 21:00:01.693,      87903951,0000008.218,13.3,ON,Rietvlei1,2016/01/24,21:00:00
Rietvlei1,0003,2016-01-24 20:00:05.017,      87903951,0000008.218,13.2,ON,Rietvlei1,2016/01/24,20:00:00
Rietvlei1,0003,2016-01-24 20:00:03.800,      87903951,0000008.218,13.2,ON,Rietvlei1,2016/01/24,20:00:00
Rietvlei1,0003,2016-01-24 20:00:02.850,      87903951,0000008.218,13.2,ON,Rietvlei1,2016/01/24,20:00:00
Rietvlei1,0003,2016-01-24 20:00:01.467,      87903951,0000008.218,13.2,ON,Rietvlei1,2016/01/24,20:00:00
Rietvlei1,0003,2016-01-24 19:00:06.197,      87903953,0000004.703,13.2,ON,Rietvlei1,2016/01/24,19:00:00
Rietvlei1,0003,2016-01-24 19:00:04.967,      87903951,0000008.150,13.2,ON,Rietvlei1,2016/01/24,19:00:00
Rietvlei1,0003,2016-01-24 19:00:03.953,      87903952,0000004.001,13.2,ON,Rietvlei1,2016/01/24,19:00:00
Rietvlei1,0003,2016-01-24 19:00:02.453,      87903954,0000007.408,13.2,ON,Rietvlei1,2016/01/24,19:00:00
Rietvlei1,0003,2016-01-24 18:05:21.250,      87903953,0000004.409,13.1,ON,Rietvlei1,2016/01/24,18:00:00
Rietvlei1,0003,2016-01-24 18:05:20.350,      87903951,0000008.135,13.1,ON,Rietvlei1,2016/01/24,18:00:00
Rietvlei1,0003,2016-01-24 18:05:19.433,      87903952,0000004.001,13.1,ON,Rietvlei1,2016/01/24,18:00:00
Rietvlei1,0003,2016-01-24 18:05:18.500,      87903954,0000007.095,13.1,ON,Rietvlei1,2016/01/24,18:00:00
Rietvlei1,0003,2016-01-24 18:02:36.177,      87903954,0000007.095,13.1,ON,Rietvlei1,2016/01/24,18:00:00
Rietvlei1,0003,2016-01-24 18:01:18.023,      87903954,0000007.095,13.1,ON,Rietvlei1,2016/01/24,18:00:00
Rietvlei1,0003,2016-01-24 17:00:05.520,      87903953,0000003.914,13.2,ON,Rietvlei1,2016/01/24,17:00:00
Rietvlei1,0003,2016-01-24 17:00:04.560,      87903951,0000008.135,13.2,ON,Rietvlei1,2016/01/24,17:00:00
Rietvlei1,0003,2016-01-24 17:00:03.240,      87903952,0000003.643,13.2,ON,Rietvlei1,2016/01/24,17:00:00
Rietvlei1,0003,2016-01-24 17:00:02.183,      87903954,0000006.244,13.2,ON,Rietvlei1,2016/01/24,17:00:00
Rietvlei1,0003,2016-01-24 16:00:05.507,      87903953,0000002.599,12.9,ON,Rietvlei1,2016/01/24,16:00:00
Rietvlei1,0003,2016-01-24 16:00:04.493,      87903951,0000008.135,12.9,ON,Rietvlei1,2016/01/24,16:00:00
Rietvlei1,0003,2016-01-24 16:00:03.403,      87903952,0000003.643,12.9,ON,Rietvlei1,2016/01/24,16:00:00
Rietvlei1,0003,2016-01-24 16:00:02.097,      87903954,0000004.923,12.9,ON,Rietvlei1,2016/01/24,16:00:00
Rietvlei1,0003,2016-01-24 15:00:10.280,      87903953,0000001.898,13.3,ON,Rietvlei1,2016/01/24,15:00:00
Rietvlei1,0003,2016-01-24 15:00:09.327,      87903951,0000008.135,13.3,ON,Rietvlei1,2016/01/24,15:00:00
Rietvlei1,0003,2016-01-24 15:00:06.830,      87903952,0000002.922,13.3,ON,Rietvlei1,2016/01/24,15:00:00
Rietvlei1,0003,2016-01-24 15:00:03.050,      87903954,0000003.491,13.3,ON,Rietvlei1,2016/01/24,15:00:00
Rietvlei1,0003,2016-01-24 14:28:07.517,      87903953,0000001.599,13.2,ON,Rietvlei1,2016/01/24,14:13:00
Rietvlei1,0003,2016-01-24 14:28:06.623,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,14:13:00
Rietvlei1,0003,2016-01-24 14:28:05.530,      87903952,0000002.521,13.2,ON,Rietvlei1,2016/01/24,14:13:00
Rietvlei1,0003,2016-01-24 14:28:04.610,      87903954,0000002.779,13.2,ON,Rietvlei1,2016/01/24,14:13:00
Rietvlei1,0003,2016-01-24 14:28:03.727,      87903953,0000001.593,13.2,ON,Rietvlei1,2016/01/24,14:12:00
Rietvlei1,0003,2016-01-24 14:28:02.577,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,14:12:00
Rietvlei1,0003,2016-01-24 14:28:01.687,      87903952,0000002.521,13.2,ON,Rietvlei1,2016/01/24,14:12:00
Rietvlei1,0003,2016-01-24 14:28:00.827,      87903954,0000002.774,13.2,ON,Rietvlei1,2016/01/24,14:12:00
Rietvlei1,0003,2016-01-24 14:27:59.940,      87903953,0000001.588,13.1,ON,Rietvlei1,2016/01/24,14:11:00
Rietvlei1,0003,2016-01-24 14:27:59.043,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,14:11:00
Rietvlei1,0003,2016-01-24 14:27:57.690,      87903952,0000002.521,13.1,ON,Rietvlei1,2016/01/24,14:11:00
Rietvlei1,0003,2016-01-24 14:27:56.807,      87903954,0000002.768,13.1,ON,Rietvlei1,2016/01/24,14:11:00
Rietvlei1,0003,2016-01-24 14:27:55.843,      87903953,0000001.583,13.2,ON,Rietvlei1,2016/01/24,14:10:00
Rietvlei1,0003,2016-01-24 14:27:54.980,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,14:10:00
Rietvlei1,0003,2016-01-24 14:27:53.750,      87903952,0000002.521,13.2,ON,Rietvlei1,2016/01/24,14:10:00
Rietvlei1,0003,2016-01-24 14:27:52.550,      87903954,0000002.763,13.2,ON,Rietvlei1,2016/01/24,14:10:00
Rietvlei1,0003,2016-01-24 14:27:51.640,      87903953,0000001.577,13.0,ON,Rietvlei1,2016/01/24,14:09:00
Rietvlei1,0003,2016-01-24 14:27:50.737,      87903951,0000008.134,13.0,ON,Rietvlei1,2016/01/24,14:09:00
Rietvlei1,0003,2016-01-24 14:27:49.830,      87903952,0000002.521,13.0,ON,Rietvlei1,2016/01/24,14:09:00
Rietvlei1,0003,2016-01-24 14:27:48.940,      87903954,0000002.757,13.0,ON,Rietvlei1,2016/01/24,14:09:00
Rietvlei1,0003,2016-01-24 14:27:47.763,      87903953,0000001.572,13.2,ON,Rietvlei1,2016/01/24,14:08:00
Rietvlei1,0003,2016-01-24 14:27:46.860,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,14:08:00
Rietvlei1,0003,2016-01-24 14:27:45.930,      87903952,0000002.521,13.2,ON,Rietvlei1,2016/01/24,14:08:00
Rietvlei1,0003,2016-01-24 14:27:44.990,      87903954,0000002.752,13.2,ON,Rietvlei1,2016/01/24,14:08:00
Rietvlei1,0003,2016-01-24 14:27:44.090,      87903953,0000001.566,13.0,ON,Rietvlei1,2016/01/24,14:07:00
Rietvlei1,0003,2016-01-24 14:27:42.930,      87903951,0000008.134,13.0,ON,Rietvlei1,2016/01/24,14:07:00
Rietvlei1,0003,2016-01-24 14:27:41.923,      87903952,0000002.521,13.0,ON,Rietvlei1,2016/01/24,14:07:00
Rietvlei1,0003,2016-01-24 14:27:40.890,      87903954,0000002.746,13.0,ON,Rietvlei1,2016/01/24,14:07:00
Rietvlei1,0003,2016-01-24 14:27:39.890,      87903953,0000001.561,13.1,ON,Rietvlei1,2016/01/24,14:06:00
Rietvlei1,0003,2016-01-24 14:27:38.913,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,14:06:00
Rietvlei1,0003,2016-01-24 14:27:37.780,      87903952,0000002.521,13.1,ON,Rietvlei1,2016/01/24,14:06:00
Rietvlei1,0003,2016-01-24 14:27:36.853,      87903954,0000002.741,13.1,ON,Rietvlei1,2016/01/24,14:06:00
Rietvlei1,0003,2016-01-24 14:27:35.967,      87903953,0000001.555,13.1,ON,Rietvlei1,2016/01/24,14:05:00
Rietvlei1,0003,2016-01-24 14:27:35.110,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,14:05:00
Rietvlei1,0003,2016-01-24 14:27:34.190,      87903952,0000002.519,13.1,ON,Rietvlei1,2016/01/24,14:05:00
Rietvlei1,0003,2016-01-24 14:27:32.830,      87903954,0000002.728,13.1,ON,Rietvlei1,2016/01/24,14:05:00
Rietvlei1,0003,2016-01-24 14:27:31.907,      87903953,0000001.550,13.2,ON,Rietvlei1,2016/01/24,14:04:00
Rietvlei1,0003,2016-01-24 14:27:31.020,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,14:04:00
Rietvlei1,0003,2016-01-24 14:27:30.130,      87903952,0000002.467,13.2,ON,Rietvlei1,2016/01/24,14:04:00
Rietvlei1,0003,2016-01-24 14:27:29.173,      87903954,0000002.671,13.2,ON,Rietvlei1,2016/01/24,14:04:00
Rietvlei1,0003,2016-01-24 14:27:27.987,      87903953,0000001.544,13.1,ON,Rietvlei1,2016/01/24,14:03:00
Rietvlei1,0003,2016-01-24 14:27:26.880,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,14:03:00
Rietvlei1,0003,2016-01-24 14:27:25.880,      87903952,0000002.416,13.1,ON,Rietvlei1,2016/01/24,14:03:00
Rietvlei1,0003,2016-01-24 14:27:25.000,      87903954,0000002.614,13.1,ON,Rietvlei1,2016/01/24,14:03:00
Rietvlei1,0003,2016-01-24 14:27:24.090,      87903953,0000001.539,13.2,ON,Rietvlei1,2016/01/24,14:02:00
Rietvlei1,0003,2016-01-24 14:27:22.937,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,14:02:00
Rietvlei1,0003,2016-01-24 14:27:22.050,      87903952,0000002.365,13.2,ON,Rietvlei1,2016/01/24,14:02:00
Rietvlei1,0003,2016-01-24 14:27:21.117,      87903954,0000002.558,13.2,ON,Rietvlei1,2016/01/24,14:02:00
Rietvlei1,0003,2016-01-24 14:27:20.070,      87903953,0000001.533,13.3,ON,Rietvlei1,2016/01/24,14:01:00
Rietvlei1,0003,2016-01-24 14:27:19.173,      87903951,0000008.134,13.3,ON,Rietvlei1,2016/01/24,14:01:00
Rietvlei1,0003,2016-01-24 14:27:17.997,      87903952,0000002.314,13.3,ON,Rietvlei1,2016/01/24,14:01:00
Rietvlei1,0003,2016-01-24 14:27:17.057,      87903954,0000002.501,13.3,ON,Rietvlei1,2016/01/24,14:01:00
Rietvlei1,0003,2016-01-24 14:27:16.097,      87903953,0000001.528,13.1,ON,Rietvlei1,2016/01/24,14:00:00
Rietvlei1,0003,2016-01-24 14:27:15.173,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,14:00:00
Rietvlei1,0003,2016-01-24 14:27:14.203,      87903952,0000002.263,13.1,ON,Rietvlei1,2016/01/24,14:00:00
Rietvlei1,0003,2016-01-24 14:27:12.880,      87903954,0000002.445,13.1,ON,Rietvlei1,2016/01/24,14:00:00
Rietvlei1,0003,2016-01-24 14:27:11.987,      87903953,0000001.522,13.2,ON,Rietvlei1,2016/01/24,13:59:00
Rietvlei1,0003,2016-01-24 14:27:10.930,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:59:00
Rietvlei1,0003,2016-01-24 14:27:10.043,      87903952,0000002.210,13.2,ON,Rietvlei1,2016/01/24,13:59:00
Rietvlei1,0003,2016-01-24 14:27:09.073,      87903954,0000002.388,13.2,ON,Rietvlei1,2016/01/24,13:59:00
Rietvlei1,0003,2016-01-24 14:27:07.707,      87903953,0000001.516,13.1,ON,Rietvlei1,2016/01/24,13:58:00
Rietvlei1,0003,2016-01-24 14:27:06.810,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,13:58:00
Rietvlei1,0003,2016-01-24 14:27:05.890,      87903952,0000002.160,13.1,ON,Rietvlei1,2016/01/24,13:58:00
Rietvlei1,0003,2016-01-24 14:27:05.000,      87903954,0000002.331,13.1,ON,Rietvlei1,2016/01/24,13:58:00
Rietvlei1,0003,2016-01-24 14:27:03.737,      87903953,0000001.511,13.0,ON,Rietvlei1,2016/01/24,13:57:00
Rietvlei1,0003,2016-01-24 14:27:02.590,      87903951,0000008.134,13.0,ON,Rietvlei1,2016/01/24,13:57:00
Rietvlei1,0003,2016-01-24 14:27:01.680,      87903952,0000002.108,13.0,ON,Rietvlei1,2016/01/24,13:57:00
Rietvlei1,0003,2016-01-24 14:27:00.750,      87903954,0000002.273,13.0,ON,Rietvlei1,2016/01/24,13:57:00
Rietvlei1,0003,2016-01-24 14:26:59.830,      87903953,0000001.505,13.2,ON,Rietvlei1,2016/01/24,13:56:00
Rietvlei1,0003,2016-01-24 14:26:58.870,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:56:00
Rietvlei1,0003,2016-01-24 14:26:57.673,      87903952,0000002.058,13.2,ON,Rietvlei1,2016/01/24,13:56:00
Rietvlei1,0003,2016-01-24 14:26:56.750,      87903954,0000002.217,13.2,ON,Rietvlei1,2016/01/24,13:56:00
Rietvlei1,0003,2016-01-24 13:55:05.143,      87903953,0000001.500,13.2,ON,Rietvlei1,2016/01/24,13:55:00
Rietvlei1,0003,2016-01-24 13:55:04.147,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:55:00
Rietvlei1,0003,2016-01-24 13:55:02.900,      87903952,0000002.006,13.2,ON,Rietvlei1,2016/01/24,13:55:00
Rietvlei1,0003,2016-01-24 13:55:01.853,      87903954,0000002.160,13.2,ON,Rietvlei1,2016/01/24,13:55:00
Rietvlei1,0003,2016-01-24 13:54:05.000,      87903953,0000001.494,13.3,ON,Rietvlei1,2016/01/24,13:54:00
Rietvlei1,0003,2016-01-24 13:54:04.020,      87903951,0000008.134,13.3,ON,Rietvlei1,2016/01/24,13:54:00
Rietvlei1,0003,2016-01-24 13:54:02.940,      87903952,0000001.988,13.3,ON,Rietvlei1,2016/01/24,13:54:00
Rietvlei1,0003,2016-01-24 13:54:01.863,      87903954,0000002.140,13.3,ON,Rietvlei1,2016/01/24,13:54:00
Rietvlei1,0003,2016-01-24 13:53:04.990,      87903953,0000001.488,13.2,ON,Rietvlei1,2016/01/24,13:53:00
Rietvlei1,0003,2016-01-24 13:53:04.023,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:53:00
Rietvlei1,0003,2016-01-24 13:53:03.043,      87903952,0000001.988,13.2,ON,Rietvlei1,2016/01/24,13:53:00
Rietvlei1,0003,2016-01-24 13:53:01.860,      87903954,0000002.134,13.2,ON,Rietvlei1,2016/01/24,13:53:00
Rietvlei1,0003,2016-01-24 13:52:04.787,      87903953,0000001.483,13.3,ON,Rietvlei1,2016/01/24,13:52:00
Rietvlei1,0003,2016-01-24 13:52:03.817,      87903951,0000008.134,13.3,ON,Rietvlei1,2016/01/24,13:52:00
Rietvlei1,0003,2016-01-24 13:52:02.763,      87903952,0000001.988,13.3,ON,Rietvlei1,2016/01/24,13:52:00
Rietvlei1,0003,2016-01-24 13:52:01.727,      87903954,0000002.129,13.3,ON,Rietvlei1,2016/01/24,13:52:00
Rietvlei1,0003,2016-01-24 13:51:06.873,      87903953,0000001.477,13.1,ON,Rietvlei1,2016/01/24,13:51:00
Rietvlei1,0003,2016-01-24 13:51:05.653,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,13:51:00
Rietvlei1,0003,2016-01-24 13:51:03.607,      87903952,0000001.988,13.1,ON,Rietvlei1,2016/01/24,13:51:00
Rietvlei1,0003,2016-01-24 13:51:02.537,      87903954,0000002.123,13.1,ON,Rietvlei1,2016/01/24,13:51:00
Rietvlei1,0003,2016-01-24 13:50:05.520,      87903953,0000001.471,13.3,ON,Rietvlei1,2016/01/24,13:50:00
Rietvlei1,0003,2016-01-24 13:50:04.553,      87903951,0000008.134,13.3,ON,Rietvlei1,2016/01/24,13:50:00
Rietvlei1,0003,2016-01-24 13:50:03.510,      87903952,0000001.988,13.3,ON,Rietvlei1,2016/01/24,13:50:00
Rietvlei1,0003,2016-01-24 13:50:02.450,      87903954,0000002.117,13.3,ON,Rietvlei1,2016/01/24,13:50:00
Rietvlei1,0003,2016-01-24 13:49:05.480,      87903953,0000001.466,13.3,ON,Rietvlei1,2016/01/24,13:49:00
Rietvlei1,0003,2016-01-24 13:49:04.540,      87903951,0000008.134,13.3,ON,Rietvlei1,2016/01/24,13:49:00
Rietvlei1,0003,2016-01-24 13:49:03.473,      87903952,0000001.988,13.3,ON,Rietvlei1,2016/01/24,13:49:00
Rietvlei1,0003,2016-01-24 13:49:02.410,      87903954,0000002.111,13.3,ON,Rietvlei1,2016/01/24,13:49:00
Rietvlei1,0003,2016-01-24 13:48:05.437,      87903953,0000001.460,13.2,ON,Rietvlei1,2016/01/24,13:48:00
Rietvlei1,0003,2016-01-24 13:48:04.453,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:48:00
Rietvlei1,0003,2016-01-24 13:48:03.417,      87903952,0000001.988,13.2,ON,Rietvlei1,2016/01/24,13:48:00
Rietvlei1,0003,2016-01-24 13:48:02.370,      87903954,0000002.106,13.2,ON,Rietvlei1,2016/01/24,13:48:00
Rietvlei1,0003,2016-01-24 13:47:06.687,      87903953,0000001.454,13.2,ON,Rietvlei1,2016/01/24,13:47:00
Rietvlei1,0003,2016-01-24 13:47:05.460,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:47:00
Rietvlei1,0003,2016-01-24 13:47:04.450,      87903952,0000001.988,13.2,ON,Rietvlei1,2016/01/24,13:47:00
Rietvlei1,0003,2016-01-24 13:47:03.357,      87903954,0000002.100,13.2,ON,Rietvlei1,2016/01/24,13:47:00
Rietvlei1,0003,2016-01-24 13:46:05.460,      87903953,0000001.449,13.3,ON,Rietvlei1,2016/01/24,13:46:00
Rietvlei1,0003,2016-01-24 13:46:04.490,      87903951,0000008.134,13.3,ON,Rietvlei1,2016/01/24,13:46:00
Rietvlei1,0003,2016-01-24 13:46:03.433,      87903952,0000001.988,13.3,ON,Rietvlei1,2016/01/24,13:46:00
Rietvlei1,0003,2016-01-24 13:46:02.370,      87903954,0000002.094,13.3,ON,Rietvlei1,2016/01/24,13:46:00
Rietvlei1,0003,2016-01-24 13:45:05.263,      87903953,0000001.443,13.1,ON,Rietvlei1,2016/01/24,13:45:00
Rietvlei1,0003,2016-01-24 13:45:04.297,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,13:45:00
Rietvlei1,0003,2016-01-24 13:45:03.257,      87903952,0000001.988,13.1,ON,Rietvlei1,2016/01/24,13:45:00
Rietvlei1,0003,2016-01-24 13:45:02.227,      87903954,0000002.088,13.1,ON,Rietvlei1,2016/01/24,13:45:00
Rietvlei1,0003,2016-01-24 13:44:05.360,      87903953,0000001.437,13.2,ON,Rietvlei1,2016/01/24,13:44:00
Rietvlei1,0003,2016-01-24 13:44:04.377,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:44:00
Rietvlei1,0003,2016-01-24 13:44:03.327,      87903952,0000001.988,13.2,ON,Rietvlei1,2016/01/24,13:44:00
Rietvlei1,0003,2016-01-24 13:44:02.300,      87903954,0000002.082,13.2,ON,Rietvlei1,2016/01/24,13:44:00
Rietvlei1,0003,2016-01-24 13:43:05.610,      87903953,0000001.431,13.2,ON,Rietvlei1,2016/01/24,13:43:00
Rietvlei1,0003,2016-01-24 13:43:04.657,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:43:00
Rietvlei1,0003,2016-01-24 13:43:03.650,      87903952,0000001.988,13.2,ON,Rietvlei1,2016/01/24,13:43:00
Rietvlei1,0003,2016-01-24 13:43:02.230,      87903954,0000002.077,13.2,ON,Rietvlei1,2016/01/24,13:43:00
Rietvlei1,0003,2016-01-24 13:42:06.383,      87903953,0000001.426,13.1,ON,Rietvlei1,2016/01/24,13:42:00
Rietvlei1,0003,2016-01-24 13:42:05.150,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,13:42:00
Rietvlei1,0003,2016-01-24 13:42:03.980,      87903952,0000001.988,13.1,ON,Rietvlei1,2016/01/24,13:42:00
Rietvlei1,0003,2016-01-24 13:42:02.247,      87903954,0000002.071,13.1,ON,Rietvlei1,2016/01/24,13:42:00
Rietvlei1,0003,2016-01-24 13:41:05.340,      87903953,0000001.420,13.1,ON,Rietvlei1,2016/01/24,13:41:00
Rietvlei1,0003,2016-01-24 13:41:04.380,      87903951,0000008.134,13.1,ON,Rietvlei1,2016/01/24,13:41:00
Rietvlei1,0003,2016-01-24 13:41:03.343,      87903952,0000001.988,13.1,ON,Rietvlei1,2016/01/24,13:41:00
Rietvlei1,0003,2016-01-24 13:41:02.217,      87903954,0000002.065,13.1,ON,Rietvlei1,2016/01/24,13:41:00
Rietvlei1,0003,2016-01-24 13:40:05.230,      87903953,0000001.414,13.2,ON,Rietvlei1,2016/01/24,13:40:00
Rietvlei1,0003,2016-01-24 13:40:04.260,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:40:00
Rietvlei1,0003,2016-01-24 13:40:03.183,      87903952,0000001.988,13.2,ON,Rietvlei1,2016/01/24,13:40:00
Rietvlei1,0003,2016-01-24 13:40:02.140,      87903954,0000002.059,13.2,ON,Rietvlei1,2016/01/24,13:40:00
Rietvlei1,0003,2016-01-24 13:39:05.120,      87903953,0000001.408,13.2,ON,Rietvlei1,2016/01/24,13:39:00
Rietvlei1,0003,2016-01-24 13:39:04.163,      87903951,0000008.134,13.2,ON,Rietvlei1,2016/01/24,13:39:00
Rietvlei1,0003,2016-01-24 13:39:03.203,      87903952,0000001.961,13.2,ON,Rietvlei1,2016/01/24,13:39:00
Rietvlei1,0003,2016-01-24 13:39:02.177,      87903954,0000002.023,13.2,ON,Rietvlei1,2016/01/24,13:39:00
